Num_Children;Group;Income;Own_Car;Own_Housing;Target
2;0;88554;0;0;0
1;1;88554;1;0;1
1;1;88554;1;0;1
3;0;88555;0;0;0
0;1;88555;1;0;1
0;0;88555;1;1;1
3;0;88555;0;0;0
3;1;88555;1;1;1
1;1;88555;0;0;1
2;1;88555;1;1;1
2;0;88556;1;0;1
3;0;88556;0;1;1
3;1;88556;1;1;1
0;1;88556;1;1;1
0;1;88556;1;1;1
1;0;88556;0;0;1
5;0;88556;1;0;0
2;0;88557;1;0;0
3;0;88557;0;0;0
1;1;88557;1;1;1
2;0;88557;0;0;0
1;0;88557;0;1;1
2;1;88557;1;1;1
2;1;88557;0;1;1
2;1;88557;1;0;1
2;0;88558;1;0;1
3;1;88558;0;0;1
2;0;88558;1;0;1
3;1;88558;1;1;1
3;0;88558;1;0;1
1;0;88559;0;0;1
1;1;88559;1;0;1
0;1;88559;1;0;1
1;0;88559;0;0;0
6;1;88559;0;1;1
4;0;88559;1;0;0
2;1;88559;1;0;1
2;1;88559;1;1;1
3;0;88560;0;0;1
2;0;88560;0;1;1
4;1;88560;1;1;1
1;1;88561;0;0;1
0;0;88561;0;0;0
2;0;88561;0;0;1
3;1;88561;1;1;1
0;0;88561;0;0;1
4;0;88561;0;0;0
1;0;88562;1;0;0
2;1;88562;1;0;1
4;0;88562;1;0;1
1;0;88562;0;0;0
1;1;88562;0;0;1
2;1;88562;1;1;1
0;0;88563;0;1;1
0;1;88563;1;0;1
1;1;88563;1;1;1
5;0;88563;1;1;1
1;1;88563;1;0;1
0;0;88564;1;1;1
3;0;88564;0;1;1
2;1;88564;1;0;1
5;1;88564;1;1;1
4;0;88564;1;0;1
1;0;88565;1;0;1
1;0;88565;0;1;1
2;1;88565;1;0;1
4;1;88565;1;1;1
2;0;88565;1;0;0
2;0;88565;1;0;0
0;1;88565;1;0;1
2;1;88565;1;1;1
3;0;88566;1;0;1
2;0;88566;0;1;1
4;0;88566;1;1;1
3;0;88566;0;1;1
1;0;88566;1;0;1
0;0;88566;1;0;1
2;1;88566;1;0;1
2;1;88566;1;0;1
4;1;88567;0;1;1
1;0;88567;1;0;1
0;1;88567;1;0;1
1;1;88567;1;0;1
3;1;88568;0;1;1
3;1;88568;1;0;1
1;0;88568;1;0;1
2;0;88568;0;1;1
1;1;88568;1;1;1
1;0;88568;1;0;1
3;1;88569;0;0;1
4;0;88569;1;1;1
2;1;88569;1;1;1
2;1;88569;1;1;1
0;1;88569;0;0;1
3;0;88570;1;1;1
3;1;88570;0;1;1
5;0;88570;1;0;1
2;1;88570;1;0;1
2;0;88571;1;0;1
3;0;88571;0;0;0
1;0;88571;1;1;1
0;0;88571;1;1;1
1;0;88572;1;0;1
2;0;88572;0;1;1
3;1;88572;1;0;1
2;1;88572;1;1;1
4;0;88572;1;0;1
0;0;88572;1;1;1
2;0;88572;0;0;0
2;1;88572;1;1;1
4;0;88572;0;1;1
2;0;88572;1;1;1
0;1;88572;1;0;1
2;0;88573;1;0;1
1;0;88573;0;1;1
1;0;88573;1;0;1
3;0;88573;0;1;1
4;1;88573;1;0;1
3;1;88573;1;0;1
4;0;88573;0;1;1
0;1;88573;1;0;1
0;0;88573;1;1;1
2;0;88573;1;0;1
1;1;88573;1;1;1
2;0;88573;1;0;1
1;1;88573;1;0;1
2;1;88573;1;1;1
1;0;88573;0;0;0
1;0;88574;1;0;1
1;1;88574;1;0;1
4;0;88574;1;0;1
4;0;88574;0;1;1
6;1;88574;1;0;1
3;0;88574;1;0;0
1;1;88575;1;1;1
1;0;88575;1;1;1
1;1;88575;1;0;1
4;0;88575;0;0;1
0;0;88575;0;1;1
1;0;88575;0;0;1
2;0;88575;0;1;1
2;0;88575;0;1;1
2;1;88575;1;0;1
2;0;88576;1;1;1
2;1;88576;1;1;1
1;1;88576;1;0;1
1;1;88576;1;0;1
0;1;88576;1;0;1
2;1;88576;1;0;1
5;1;88577;1;0;1
1;0;88577;1;0;1
1;0;88577;1;1;1
1;0;88577;1;1;1
1;1;88577;1;0;1
1;0;88577;1;0;0
3;0;88577;0;1;1
2;0;88578;0;1;1
1;1;88578;1;0;1
3;0;88578;1;0;1
2;0;88578;1;0;0
5;1;88578;0;0;1
3;0;88578;1;1;1
0;1;88578;1;1;1
2;1;88579;1;1;1
1;1;88579;1;0;1
1;1;88579;1;1;1
2;1;88579;0;1;1
3;0;88579;1;0;1
7;1;88579;1;1;1
1;1;88579;1;1;1
0;0;88579;0;0;0
1;1;88579;1;1;1
5;0;88579;0;0;0
2;0;88579;1;0;1
2;0;88580;0;0;0
2;1;88580;1;1;1
4;0;88580;0;0;0
1;0;88580;0;1;1
1;0;88580;0;1;1
2;0;88580;0;0;0
2;1;88580;1;1;1
1;0;88581;0;0;1
0;1;88581;1;1;1
0;1;88581;1;0;1
1;1;88582;1;0;1
0;1;88582;1;1;1
1;1;88582;1;1;1
1;0;88582;0;0;0
1;1;88582;1;1;1
0;1;88582;1;0;1
1;0;88582;1;0;1
1;0;88582;0;0;0
5;1;88582;1;1;1
1;1;88582;0;0;1
2;0;88583;1;0;0
1;0;88583;1;0;1
3;1;88583;1;0;1
3;0;88583;1;0;0
1;0;88583;0;0;1
1;1;88583;1;0;1
1;0;88584;0;0;0
1;0;88584;1;0;0
0;1;88584;1;0;1
2;0;88584;1;0;1
2;0;88584;0;1;1
2;1;88585;1;0;1
0;1;88585;1;1;1
0;1;88585;0;0;1
3;1;88585;1;1;1
1;0;88585;1;0;0
4;0;88585;0;0;0
2;0;88585;1;0;1
2;0;88585;1;0;1
4;1;88586;1;1;1
2;0;88586;1;0;1
2;0;88586;0;0;1
0;1;88586;1;0;1
2;0;88586;1;0;1
1;0;88586;1;0;0
2;0;88587;1;0;1
1;0;88587;1;1;1
3;1;88587;1;0;1
2;1;88587;1;1;1
1;1;88588;1;0;1
2;0;88588;0;0;0
0;0;88588;0;1;1
4;0;88588;1;0;1
2;1;88588;1;0;1
1;0;88588;0;0;0
0;0;88588;1;0;0
0;0;88588;1;1;1
3;1;88589;1;0;1
2;0;88589;1;0;1
2;0;88589;1;1;1
1;1;88589;1;1;1
6;0;88589;1;0;1
1;0;88589;1;1;1
1;1;88589;0;1;1
2;1;88590;1;0;1
0;1;88590;0;0;1
3;0;88590;0;0;0
1;1;88590;1;1;1
0;0;88590;0;0;0
2;1;88591;1;1;1
1;1;88591;1;1;1
1;1;88591;1;0;1
2;1;88591;1;0;1
4;1;88591;0;1;1
3;1;88591;1;0;1
3;0;88592;0;0;1
1;0;88592;1;0;1
1;1;88592;1;0;1
1;1;88593;1;1;1
1;1;88593;1;1;1
2;1;88593;1;0;1
1;0;88593;1;0;1
4;0;88593;0;0;1
0;1;88593;1;1;1
1;0;88593;0;0;0
1;1;88593;1;0;1
2;0;88593;1;1;1
1;1;88593;0;1;1
4;0;88593;1;0;1
4;1;88594;1;0;1
1;0;88594;0;1;1
2;1;88594;1;0;1
1;0;88594;0;0;0
3;1;88594;0;1;1
5;0;88594;1;0;1
1;0;88595;1;0;1
3;1;88595;0;0;1
3;1;88595;1;1;1
0;0;88595;0;1;1
4;0;88595;0;1;1
3;1;88595;1;1;1
2;0;88595;1;0;0
3;0;88595;1;0;0
3;0;88596;1;0;1
4;0;88596;0;0;1
4;0;88596;1;0;1
2;1;88596;1;0;1
2;1;88596;0;0;1
2;0;88597;1;0;1
4;0;88597;0;0;0
2;0;88597;1;0;1
1;1;88597;1;1;1
2;0;88598;1;0;1
4;0;88598;0;1;1
2;0;88598;1;0;1
4;1;88598;1;0;1
2;0;88598;0;1;1
4;0;88598;1;1;1
3;1;88598;1;0;1
1;0;88598;1;1;1
4;0;88598;1;0;1
2;1;88598;1;1;1
2;1;88599;1;0;1
1;0;88599;1;0;1
2;0;88600;1;0;1
0;0;88600;1;1;1
0;1;88600;1;1;1
3;0;88600;0;0;1
3;0;88600;1;0;1
0;0;88600;0;1;1
2;1;88601;1;1;1
2;0;88601;1;1;1
1;1;88601;1;1;1
2;1;88601;1;0;1
3;0;88602;1;1;1
2;1;88602;1;1;1
3;0;88602;0;0;1
1;1;88602;1;1;1
2;1;88602;1;1;1
2;1;88602;0;0;1
1;1;88602;1;1;1
1;1;88603;1;0;1
1;1;88603;1;1;1
0;0;88603;0;0;1
1;0;88603;1;1;1
3;1;88603;1;1;1
2;1;88603;1;0;1
1;1;88603;1;0;1
1;0;88603;1;0;1
3;0;88604;1;0;1
3;1;88604;1;1;1
4;1;88604;0;0;1
0;1;88604;1;1;1
4;0;88604;1;0;0
1;1;88604;1;0;1
2;0;88604;0;0;1
3;1;88604;0;0;1
0;0;88605;0;0;0
1;0;88605;1;1;1
5;0;88605;0;0;0
0;1;88605;1;0;1
0;1;88605;1;1;1
1;0;88605;1;0;1
1;0;88605;0;0;0
1;0;88605;0;1;1
3;1;88605;1;0;1
1;0;88605;0;0;0
1;1;88605;1;1;1
3;0;88605;1;0;1
3;1;88605;1;1;1
3;1;88606;0;1;1
4;1;88606;1;0;1
0;1;88606;1;1;1
3;1;88607;1;0;1
2;0;88607;1;0;0
2;0;88607;0;1;1
2;1;88607;1;0;1
6;0;88607;0;0;0
2;1;88607;1;0;1
1;0;88607;1;0;1
1;1;88608;1;1;1
2;1;88608;1;0;1
2;0;88608;0;1;1
1;1;88608;1;1;1
4;0;88608;0;0;0
4;0;88608;1;0;0
1;0;88608;1;1;1
1;1;88609;1;1;1
2;0;88609;1;0;0
2;0;88609;1;0;1
3;0;88610;0;0;1
3;0;88610;1;1;1
1;1;88610;1;0;1
2;0;88610;0;0;0
1;0;88610;0;0;0
3;1;88610;1;0;1
0;0;88610;0;0;0
1;0;88610;0;0;0
2;0;88610;1;0;1
3;0;88610;1;1;1
0;0;88610;1;0;0
3;1;88611;0;0;1
3;0;88611;0;0;0
1;1;88611;1;1;1
1;1;88611;0;1;1
3;1;88611;1;0;1
1;0;88612;0;0;1
2;0;88612;0;0;1
1;0;88612;0;1;1
4;0;88612;1;0;1
7;1;88612;0;1;1
3;1;88612;1;1;1
1;1;88612;1;0;1
2;0;88612;0;0;1
2;1;88613;1;0;1
1;1;88613;1;0;1
2;1;88613;1;1;1
2;1;88613;1;0;1
4;1;88614;1;0;1
3;0;88614;1;0;0
1;1;88614;1;1;1
0;1;88615;1;0;1
1;1;88615;1;0;1
4;1;88615;1;1;1
2;0;88615;1;0;0
4;0;88615;0;0;0
5;0;88615;1;0;0
0;1;88615;1;1;1
2;1;88615;1;0;1
1;1;88615;0;0;1
1;0;88616;1;1;1
2;0;88616;0;0;0
0;1;88616;1;1;1
0;1;88616;1;0;1
4;1;88616;0;1;1
0;1;88616;0;1;1
3;0;88616;1;0;1
4;0;88616;1;0;1
0;0;88616;1;0;1
2;1;88616;0;0;1
0;1;88617;1;1;1
3;0;88617;0;0;0
2;1;88617;0;1;1
3;1;88617;1;1;1
1;0;88617;1;0;1
3;1;88617;1;1;1
4;0;88617;0;1;1
1;0;88617;0;0;1
2;0;88617;0;0;0
3;1;88617;1;1;1
4;1;88617;1;0;1
1;1;88618;1;0;1
2;1;88618;1;0;1
2;1;88618;1;1;1
5;1;88618;1;0;1
3;1;88618;1;1;1
1;1;88618;1;0;1
2;0;88619;1;0;0
0;1;88619;1;0;1
2;1;88619;1;1;1
1;0;88619;1;1;1
2;0;88619;0;0;1
3;1;88619;1;0;1
3;0;88619;1;0;1
1;1;88620;0;1;1
4;0;88620;0;0;0
4;0;88620;0;0;0
0;0;88620;0;0;0
3;0;88620;1;0;1
4;1;88620;1;1;1
0;1;88621;1;0;1
0;0;88621;1;0;0
2;1;88621;1;0;1
2;0;88621;1;0;1
2;1;88621;1;0;1
3;0;88621;1;0;1
2;1;88621;1;1;1
2;1;88621;0;0;1
2;0;88621;0;1;1
3;1;88621;1;1;1
2;1;88622;1;0;1
2;0;88622;0;0;0
1;1;88622;1;0;1
2;0;88622;1;0;1
1;0;88622;1;0;1
3;0;88622;0;1;1
2;0;88622;0;1;1
3;1;88622;1;0;1
2;1;88623;1;1;1
0;0;88623;0;0;0
3;0;88623;0;0;0
1;1;88624;1;0;1
1;1;88624;1;0;1
0;0;88624;0;0;1
3;0;88624;1;0;0
0;1;88624;0;1;1
0;1;88624;0;1;1
2;0;88624;1;0;1
3;1;88624;1;1;1
2;1;88624;1;0;1
1;1;88625;1;1;1
2;0;88625;0;0;0
0;0;88625;0;1;1
4;0;88625;1;0;0
1;0;88625;0;0;0
2;0;88625;1;0;0
2;0;88625;0;0;0
1;0;88626;1;1;1
1;1;88626;1;1;1
2;0;88626;0;0;1
2;1;88627;1;0;1
4;1;88627;1;1;1
1;1;88627;1;1;1
3;0;88627;0;0;1
0;0;88627;0;0;0
1;0;88627;0;0;1
0;0;88627;1;0;1
2;1;88628;1;0;1
4;0;88628;1;0;1
1;0;88628;1;1;1
0;0;88628;1;0;1
4;1;88628;1;1;1
0;1;88628;1;1;1
3;1;88629;1;1;1
1;1;88629;1;1;1
2;1;88629;1;1;1
0;0;88629;1;1;1
6;0;88629;1;0;1
3;1;88630;1;1;1
1;1;88630;1;1;1
2;1;88630;0;0;1
2;0;88630;1;0;1
1;1;88630;1;0;1
4;1;88630;1;0;1
2;0;88630;0;0;0
4;0;88630;1;1;1
1;1;88630;1;0;1
1;1;88631;1;1;1
2;1;88631;1;1;1
4;0;88631;1;0;0
4;1;88631;1;1;1
2;0;88631;1;0;1
5;0;88632;1;0;1
2;0;88632;1;0;0
2;0;88632;0;0;0
1;1;88632;1;0;1
1;1;88632;1;0;1
1;0;88632;1;0;1
0;1;88632;0;0;1
3;0;88633;1;0;0
2;0;88633;0;1;1
3;0;88633;0;1;1
2;0;88634;0;1;1
3;0;88634;0;0;1
2;1;88634;0;0;1
3;0;88635;0;1;1
3;0;88635;1;0;0
5;0;88635;1;0;1
3;1;88636;1;1;1
2;1;88636;1;1;1
1;1;88636;1;0;1
1;0;88636;1;1;1
1;0;88636;0;0;0
2;1;88636;1;1;1
3;0;88636;1;0;1
2;0;88636;1;0;1
1;1;88636;1;0;1
0;0;88636;0;1;1
3;1;88637;1;0;1
3;1;88637;1;0;1
3;1;88637;1;1;1
1;0;88637;0;0;0
1;0;88637;1;0;0
1;1;88637;1;1;1
0;0;88637;1;0;1
0;1;88637;1;0;1
1;1;88637;1;0;1
0;0;88637;0;0;0
1;0;88638;0;0;0
3;1;88638;1;1;1
2;0;88638;1;0;1
2;1;88638;1;0;1
2;0;88638;1;0;0
1;0;88638;1;0;1
1;1;88638;1;1;1
0;0;88638;1;0;1
2;1;88639;0;0;1
2;1;88639;1;0;1
2;0;88639;1;0;1
3;0;88639;1;0;1
2;1;88640;0;0;1
2;0;88640;1;0;1
3;0;88640;0;0;0
2;0;88640;1;0;1
3;1;88640;1;1;1
2;1;88640;1;1;1
1;0;88640;0;0;1
2;0;88640;1;0;0
2;0;88641;1;1;1
3;1;88641;1;0;1
4;1;88641;0;0;1
7;0;88641;1;1;1
2;0;88641;0;0;1
3;1;88641;1;0;1
1;0;88641;0;0;0
3;0;88641;1;1;1
2;1;88642;1;1;1
0;1;88642;1;0;1
3;0;88642;1;0;1
3;1;88642;1;0;1
1;0;88642;1;1;1
2;1;88642;1;1;1
1;1;88643;1;1;1
1;0;88643;1;1;1
3;0;88643;1;0;0
0;1;88643;1;1;1
1;1;88643;1;0;1
0;1;88643;1;0;1
1;1;88643;1;1;1
3;1;88643;1;0;1
4;1;88643;0;0;1
1;1;88643;1;0;1
1;0;88644;0;0;0
2;1;88644;1;1;1
1;1;88644;1;1;1
0;1;88644;1;0;1
0;1;88644;1;0;1
0;0;88645;1;1;1
3;1;88645;1;0;1
3;0;88645;1;1;1
1;1;88645;1;1;1
2;1;88646;0;0;1
0;0;88646;0;0;0
2;0;88646;0;0;0
1;1;88646;1;1;1
0;0;88646;0;1;1
4;1;88646;0;0;1
0;0;88647;0;0;0
0;0;88647;1;0;1
1;1;88647;1;1;1
1;1;88648;1;0;1
1;1;88648;1;0;1
3;1;88648;1;0;1
2;0;88648;1;0;1
6;1;88648;1;1;1
1;0;88648;1;0;1
0;0;88648;0;0;0
1;0;88648;1;0;1
5;0;88648;1;0;1
2;0;88648;0;0;0
4;1;88649;1;0;1
2;0;88649;0;1;1
3;0;88649;0;1;1
2;1;88649;0;1;1
3;1;88649;1;0;1
1;0;88649;0;0;1
0;0;88649;0;0;0
2;0;88649;0;0;0
1;0;88650;0;0;0
0;0;88650;1;0;1
1;0;88650;0;0;1
4;1;88651;1;1;1
0;0;88651;0;1;1
5;0;88651;0;0;1
2;0;88651;1;0;1
0;0;88651;0;1;1
1;0;88651;0;1;1
0;1;88651;1;0;1
1;0;88651;1;0;1
2;0;88651;1;0;1
0;1;88652;1;0;1
2;1;88652;1;1;1
1;0;88652;0;0;0
0;1;88652;1;0;1
2;0;88652;1;0;1
2;0;88652;1;0;1
2;0;88652;0;0;0
1;1;88652;0;0;1
1;1;88652;0;1;1
2;1;88652;1;1;1
5;0;88652;1;1;1
3;1;88652;1;0;1
4;0;88652;1;0;1
4;1;88652;1;1;1
1;1;88653;0;1;1
2;1;88653;1;0;1
2;1;88653;1;1;1
1;0;88653;1;0;1
2;1;88653;1;1;1
0;0;88653;1;0;1
4;1;88653;1;0;1
3;1;88654;1;0;1
4;0;88654;0;0;0
3;1;88654;0;1;1
1;1;88654;1;0;1
1;0;88654;1;0;0
2;1;88654;0;0;1
2;0;88654;0;0;1
0;0;88654;1;1;1
4;1;88654;1;0;1
3;0;88654;1;1;1
3;0;88654;1;1;1
1;0;88655;1;0;0
1;1;88655;1;1;1
1;1;88655;1;0;1
2;0;88656;1;0;0
1;0;88656;1;1;1
1;0;88656;0;1;1
2;0;88656;0;0;0
1;0;88656;0;0;0
2;0;88656;1;0;0
3;0;88656;1;0;0
2;0;88656;0;0;0
1;0;88657;1;1;1
0;1;88657;1;0;1
2;1;88657;1;0;1
1;1;88657;1;0;1
1;1;88657;1;0;1
2;0;88657;1;0;1
2;1;88658;1;0;1
1;1;88658;1;1;1
0;0;88658;1;1;1
3;0;88658;0;0;1
1;1;88658;1;1;1
1;1;88658;0;1;1
1;0;88658;0;1;1
4;1;88658;1;0;1
2;1;88658;1;0;1
1;1;88658;1;0;1
1;1;88659;1;1;1
1;0;88659;1;1;1
1;1;88659;1;1;1
0;0;88659;0;0;0
0;0;88659;0;1;1
0;0;88659;0;0;0
2;1;88659;1;0;1
1;1;88660;1;0;1
1;1;88660;1;1;1
2;0;88660;0;1;1
1;1;88660;1;1;1
0;1;88660;0;1;1
2;0;88660;0;1;1
1;0;88660;1;0;0
1;1;88660;1;1;1
2;0;88660;1;0;0
0;1;88661;1;1;1
2;1;88661;0;1;1
2;0;88661;1;0;0
5;0;88661;1;1;1
0;1;88661;0;0;1
0;1;88661;1;0;1
2;0;88662;0;1;1
2;1;88662;0;0;1
2;1;88662;1;1;1
5;1;88662;1;1;1
5;1;88662;1;1;1
1;1;88662;0;1;1
0;0;88662;1;0;1
0;0;88662;0;0;0
3;0;88662;0;1;1
4;0;88662;1;0;0
0;1;88662;1;1;1
1;1;88662;1;0;1
2;0;88662;1;0;1
1;1;88663;1;0;1
1;0;88663;0;0;1
3;1;88663;1;0;1
1;0;88663;1;0;1
1;0;88663;0;0;1
5;0;88664;1;0;0
2;1;88664;1;1;1
3;1;88664;1;1;1
1;1;88664;1;0;1
1;0;88664;1;0;1
1;0;88665;1;0;1
0;0;88665;0;0;0
4;0;88665;1;0;1
2;0;88666;0;0;0
4;0;88666;1;1;1
4;1;88666;1;0;1
5;0;88666;1;0;1
5;1;88666;0;0;1
2;1;88666;0;0;1
0;0;88666;1;0;1
1;1;88666;1;1;1
4;0;88666;1;0;1
3;0;88666;0;0;0
2;1;88667;1;1;1
2;1;88667;1;0;1
1;0;88667;0;1;1
3;0;88667;1;0;1
1;0;88667;1;1;1
2;0;88667;1;1;1
1;0;88667;1;1;1
6;1;88667;0;0;1
1;0;88667;0;0;0
1;1;88667;1;1;1
1;0;88667;0;1;1
2;1;88668;1;0;1
3;0;88668;1;1;1
1;1;88668;1;1;1
2;0;88668;0;0;0
2;1;88668;1;0;1
4;1;88668;1;0;1
0;0;88668;1;0;1
0;1;88668;1;0;1
2;0;88669;1;0;1
1;1;88669;0;0;1
2;1;88669;1;0;1
1;0;88669;0;0;0
4;1;88669;0;1;1
1;0;88669;1;0;1
4;0;88670;0;0;0
2;0;88670;0;0;0
1;0;88670;1;0;1
4;1;88670;1;0;1
2;1;88670;0;1;1
3;0;88670;1;0;0
3;0;88670;1;1;1
2;1;88670;1;1;1
2;0;88671;1;1;1
4;0;88671;0;1;1
2;0;88671;0;1;1
0;0;88671;0;1;1
2;0;88671;0;0;0
5;1;88671;1;0;1
1;0;88672;0;0;0
2;0;88672;1;0;1
4;0;88672;1;0;1
0;0;88672;1;0;0
3;0;88672;0;0;1
0;1;88672;1;0;1
4;0;88672;1;0;0
3;1;88673;1;0;1
0;0;88673;1;0;1
3;1;88673;1;0;1
2;1;88673;1;1;1
1;0;88673;1;0;1
1;1;88673;0;1;1
2;1;88673;1;0;1
2;0;88673;0;0;0
2;1;88673;1;1;1
1;1;88673;1;0;1
3;1;88673;1;0;1
1;0;88673;0;0;0
3;0;88674;0;1;1
2;1;88674;1;0;1
1;0;88674;1;0;1
1;1;88674;1;0;1
1;0;88674;1;0;0
1;0;88674;0;0;0
0;0;88674;1;0;1
2;1;88674;1;0;1
4;0;88674;0;0;1
0;1;88675;1;0;1
0;0;88675;1;0;1
1;1;88675;0;0;1
6;0;88675;0;0;1
4;0;88675;1;1;1
3;1;88675;1;0;1
2;0;88675;1;0;1
2;1;88675;0;1;1
2;0;88675;1;0;1
3;1;88676;0;1;1
4;1;88676;1;1;1
2;1;88676;1;1;1
2;0;88676;0;0;0
3;1;88676;1;1;1
1;1;88676;1;1;1
2;0;88676;0;0;0
4;1;88676;1;0;1
1;0;88676;1;0;0
5;1;88676;1;1;1
1;1;88676;1;0;1
3;1;88677;1;0;1
5;1;88677;1;0;1
0;1;88677;1;0;1
4;1;88677;1;1;1
2;1;88677;1;1;1
3;1;88677;1;0;1
2;1;88677;0;0;1
5;0;88677;0;1;1
2;1;88678;1;1;1
3;0;88678;0;0;1
1;0;88678;0;1;1
3;1;88678;1;1;1
3;0;88678;0;0;1
0;1;88678;1;1;1
3;0;88678;1;0;1
2;0;88679;1;0;1
3;0;88679;0;0;0
1;1;88679;1;0;1
4;1;88679;1;0;1
3;0;88679;0;0;0
1;1;88679;1;0;1
1;0;88679;0;0;1
4;1;88679;0;0;1
1;0;88680;1;0;1
1;0;88680;1;0;1
2;0;88680;1;0;1
6;1;88681;1;0;1
2;0;88681;0;0;0
3;0;88681;1;0;1
1;0;88681;1;0;1
2;0;88681;1;0;1
2;1;88681;1;0;1
2;1;88681;0;0;1
1;1;88681;0;1;1
1;0;88682;0;0;0
1;0;88682;0;1;1
1;1;88682;1;0;1
4;0;88683;0;0;1
0;0;88683;1;0;0
2;0;88683;1;0;1
0;0;88683;1;0;0
2;1;88683;0;1;1
1;0;88683;0;1;1
2;1;88683;0;1;1
3;0;88684;0;0;0
2;0;88684;1;0;1
2;1;88684;0;0;1
1;0;88684;0;0;0
2;0;88684;1;0;0
2;1;88684;1;1;1
4;1;88684;1;1;1
2;1;88684;0;1;1
4;1;88684;1;0;1
2;1;88684;1;1;1
4;1;88684;0;0;1
1;0;88685;0;1;1
0;0;88685;1;0;1
0;1;88685;1;1;1
2;1;88685;1;1;1
0;1;88685;0;1;1
3;0;88686;1;0;1
0;0;88686;1;0;1
1;1;88686;1;0;1
1;1;88686;1;1;1
2;0;88686;1;0;0
0;0;88686;0;1;1
2;1;88686;1;0;1
1;0;88686;1;1;1
2;0;88686;0;0;1
2;1;88686;0;0;1
1;0;88686;1;0;1
1;1;88686;1;1;1
2;0;88687;1;0;1
6;1;88687;1;0;1
1;1;88687;1;0;1
1;0;88687;0;0;0
4;1;88687;1;1;1
2;1;88687;1;0;1
0;0;88688;1;1;1
0;1;88688;0;1;1
1;1;88688;1;1;1
1;0;88688;1;1;1
1;1;88689;1;1;1
3;0;88689;1;1;1
0;0;88689;0;0;0
3;1;88689;1;0;1
1;1;88689;1;1;1
1;1;88689;1;1;1
3;1;88689;1;1;1
4;0;88689;1;1;1
1;1;88690;1;0;1
2;0;88690;1;1;1
2;0;88690;0;1;1
0;1;88690;1;0;1
1;0;88690;0;0;0
3;0;88690;0;1;1
5;1;88690;1;0;1
3;1;88690;1;1;1
2;1;88690;0;1;1
4;0;88690;1;1;1
0;1;88691;0;0;1
1;1;88691;0;0;1
1;0;88691;0;0;0
1;1;88691;1;0;1
1;0;88691;0;0;0
2;0;88691;0;0;0
3;1;88691;1;0;1
3;1;88691;1;1;1
1;1;88691;1;0;1
2;0;88691;0;1;1
1;0;88691;0;0;1
2;0;88692;1;0;1
2;0;88692;0;0;0
3;1;88692;1;1;1
3;0;88692;1;0;0
2;0;88692;1;0;0
3;0;88693;1;1;1
2;1;88693;1;0;1
1;0;88693;1;1;1
0;1;88693;1;1;1
1;0;88693;1;0;1
3;1;88693;0;1;1
2;1;88694;1;0;1
4;1;88694;1;0;1
1;1;88694;1;1;1
3;1;88694;1;1;1
1;1;88695;1;0;1
1;0;88695;1;0;1
2;0;88695;0;0;0
2;1;88695;0;0;1
2;1;88695;1;1;1
2;0;88695;1;0;1
2;0;88695;1;1;1
5;0;88695;1;0;1
3;0;88696;0;0;1
1;0;88696;1;0;0
5;0;88696;0;0;0
1;0;88696;0;0;1
1;0;88696;1;0;1
1;0;88696;0;0;0
2;0;88696;1;0;1
5;0;88696;0;0;1
5;0;88696;0;0;0
1;1;88696;1;1;1
3;0;88697;0;1;1
1;0;88697;0;0;1
3;1;88697;1;0;1
1;1;88697;1;1;1
1;0;88697;1;1;1
1;0;88697;0;1;1
2;0;88697;1;1;1
3;0;88698;0;0;1
3;1;88698;1;0;1
1;1;88698;1;1;1
4;0;88698;1;0;1
1;1;88698;1;0;1
1;1;88698;1;0;1
3;0;88698;0;0;0
2;1;88698;1;0;1
4;0;88698;1;0;0
1;1;88698;1;0;1
2;0;88698;0;1;1
3;1;88699;0;1;1
2;1;88699;1;0;1
0;0;88699;0;0;1
1;1;88699;1;0;1
3;1;88699;1;1;1
1;0;88699;0;1;1
0;1;88699;1;0;1
1;1;88700;1;1;1
4;0;88700;0;1;1
1;1;88700;1;0;1
3;1;88700;1;1;1
2;1;88700;1;0;1
0;1;88700;1;1;1
2;0;88700;0;0;0
2;1;88700;1;1;1
2;0;88701;0;0;0
1;1;88701;1;0;1
2;1;88701;0;1;1
1;1;88701;1;0;1
1;1;88701;1;0;1
1;0;88701;0;0;0
5;0;88702;0;1;1
1;0;88702;0;0;0
2;1;88702;1;0;1
1;1;88702;1;0;1
1;1;88702;1;0;1
2;0;88702;1;0;1
2;0;88702;1;1;1
1;0;88702;1;1;1
4;0;88703;0;1;1
2;1;88703;1;1;1
2;1;88703;1;0;1
3;1;88703;1;0;1
5;1;88703;1;0;1
0;0;88703;1;0;0
0;0;88703;0;1;1
2;0;88703;0;0;0
5;0;88704;0;0;0
2;1;88704;1;1;1
2;0;88704;1;0;1
5;0;88704;1;0;1
2;0;88704;1;0;1
1;1;88704;0;1;1
0;0;88704;1;0;0
4;0;88704;1;1;1
4;0;88705;1;1;1
2;0;88705;1;0;1
4;0;88705;0;0;1
1;1;88705;1;0;1
2;1;88705;1;1;1
0;0;88705;1;0;1
0;0;88705;1;0;0
2;0;88705;0;1;1
3;0;88706;1;1;1
2;1;88706;1;0;1
3;1;88706;1;0;1
2;1;88706;1;1;1
2;0;88706;0;0;0
1;0;88706;0;0;1
2;1;88706;0;0;1
2;0;88707;0;0;0
1;0;88707;1;0;0
2;0;88707;1;0;1
1;1;88707;1;1;1
